Year,Month,NH,HATS_NH_F12_sd,HATS_SH_F12,HATS_SH_F12_sd,Global,HATS_Global_F12_sd,HATS_alt_F12,HATS_alt_F12_sd,HATS_sum_F12,HATS_sum_F12_sd,HATS_brw_F12,HATS_brw_F12_sd,HATS_mhd_F12,HATS_mhd_F12_sd,HATS_thd_F12,HATS_thd_F12_sd,HATS_nwr_F12,HATS_nwr_F12_sd,HATS_kum_F12,HATS_kum_F12_sd,HATS_mlo_F12,HATS_mlo_F12_sd,HATS_smo_F12,HATS_smo_F12_sd,HATS_cgo_F12,HATS_cgo_F12_sd,HATS_ush_F12,HATS_ush_F12_sd,HATS_psa_F12,HATS_psa_F12_sd,HATS_spo_F12,HATS_spo_F12_sd,HATS_F12_Programs
1986,3,404.685,6.777,391.979,4.179,398.332,7.962,nan,nan,nan,nan,414.746,8.37,nan,nan,nan,nan,403.499,4.5,nan,nan,403.368,7.83,392.607,4.17,nan,nan,nan,nan,nan,nan,387.307,4.245,100000
1986,4,406.216,7.336,392.795,6.691,399.506,9.929,nan,nan,nan,nan,415.197,8.22,nan,nan,nan,nan,405.902,7.36,nan,nan,404.435,7.1,393.333,6.96,nan,nan,nan,nan,nan,nan,388.792,4.176,100000
1986,5,407.409,6.251,393.928,5.428,400.668,8.279,nan,nan,nan,nan,414.848,7.62,nan,nan,nan,nan,408.24,6.45,nan,nan,405.046,5.72,394.411,5.58,nan,nan,nan,nan,nan,nan,390.334,4.128,100000
1986,6,407.972,7.282,395.466,7.027,401.719,10.12,nan,nan,nan,nan,413.497,9.41,nan,nan,nan,nan,409.739,6.03,nan,nan,405.284,7.65,395.94,7.33,nan,nan,nan,nan,nan,nan,391.939,4.123,100000
1986,7,408.438,6.817,397.071,5.211,402.755,8.581,nan,nan,nan,nan,412.317,7.3,nan,nan,nan,nan,410.195,6.76,nan,nan,406.132,6.75,397.523,5.33,nan,nan,nan,nan,nan,nan,393.708,4.221,100000
1986,8,409.768,6.369,398.136,6.719,403.952,9.257,nan,nan,nan,nan,412.816,3.92,nan,nan,nan,nan,410.67,5.3,nan,nan,408.345,7.51,398.508,6.99,nan,nan,nan,nan,nan,nan,395.364,4.18,100000
1986,9,412.586,5.702,398.687,5.248,405.636,7.749,nan,nan,nan,nan,415.622,6.26,nan,nan,nan,nan,412.582,4.62,nan,nan,411.9,6.33,398.995,5.37,nan,nan,nan,nan,nan,nan,396.393,4.229,100000
1986,10,415.917,5.525,399.306,6.711,407.612,8.693,nan,nan,nan,nan,419.998,4.64,nan,nan,nan,nan,415.204,4.73,nan,nan,415.571,6.26,399.632,6.98,nan,nan,nan,nan,nan,nan,396.882,4.202,100000
1986,11,418.261,5.757,400.251,6.3,409.256,8.534,nan,nan,nan,nan,424.199,6.54,nan,nan,nan,nan,417.224,4.983,nan,nan,417.756,6.14,400.613,6.47,nan,nan,nan,nan,nan,nan,397.555,4.85,100000
1986,12,419.332,6.542,402.038,5.709,410.685,8.682,nan,nan,nan,nan,427.096,4.34,nan,nan,nan,nan,418.51,6.8,nan,nan,418.239,6.74,402.439,5.35,nan,nan,nan,nan,nan,nan,399.052,7.88,100000
1987,1,420.241,7.867,405.164,9.756,412.702,12.533,nan,nan,nan,nan,429.301,4.1,nan,nan,nan,nan,419.628,9.7,nan,nan,418.685,6.78,405.659,10.1,nan,nan,nan,nan,nan,nan,401.478,6.66,100000
1987,2,421.903,6.012,408.921,3.511,415.412,6.962,nan,nan,nan,nan,430.985,7.81,nan,nan,nan,nan,421.441,7.16,nan,nan,420.219,4.27,409.539,3.42,nan,nan,nan,nan,nan,nan,404.318,4.124,100000
1987,3,424.235,5.887,411.971,3.272,418.103,6.735,nan,nan,nan,nan,431.351,5.33,nan,nan,nan,nan,424.488,5.66,nan,nan,422.416,6.18,412.664,3.14,nan,nan,nan,nan,nan,nan,406.813,4.126,100000
1987,4,425.395,10.049,414.452,27.087,419.924,28.891,nan,nan,nan,nan,430.631,4.56,nan,nan,nan,nan,427.338,12.1,nan,nan,422.629,9.07,415.226,28.81,nan,nan,nan,nan,nan,nan,408.696,4.139,100000
1987,5,425.841,4.95,414.472,3.41,420.156,6.011,nan,nan,nan,nan,429.67,8.58,nan,nan,nan,nan,427.988,4.309,nan,nan,423.23,4.264,415.031,3.296,nan,nan,nan,nan,nan,nan,410.313,4.158,100000
1987,6,426.632,7.406,413.807,2.261,420.219,7.743,nan,nan,nan,nan,427.495,5.97,nan,nan,nan,nan,426.985,10.23,nan,nan,426.149,4.33,414.053,1.882,nan,nan,nan,nan,nan,nan,411.976,4.095,110000
1987,7,428.475,9.254,414.974,2.829,421.724,9.677,nan,nan,nan,nan,431.15,19.93,nan,nan,nan,nan,426.47,9.33,nan,nan,429.497,3.722,415.162,2.612,nan,nan,nan,nan,nan,nan,413.575,4.097,110000
1987,8,430.825,5.59,418.481,1.673,424.653,5.835,nan,nan,nan,nan,439.177,3.696,nan,nan,nan,nan,427.817,7.7,nan,nan,431.374,3.531,418.901,0.954,nan,nan,nan,nan,nan,nan,415.357,4.104,110000
1987,9,434.257,5.466,420.56,2.305,427.408,5.932,nan,nan,nan,nan,445.408,3.627,nan,nan,nan,nan,431.895,7.24,nan,nan,433.647,3.92,420.906,1.936,nan,nan,nan,nan,nan,nan,417.983,4.117,110000
1987,10,439.029,4.498,422.518,2.02,430.774,4.931,nan,nan,nan,nan,448.669,3.263,nan,nan,nan,nan,438.387,5.31,nan,nan,437.365,3.993,422.686,1.546,nan,nan,nan,nan,nan,nan,421.264,4.083,110000
1987,11,443.569,9.501,424.454,4.093,434.012,10.345,nan,nan,nan,nan,453.349,4.094,nan,nan,nan,nan,445.457,14.3,nan,nan,439.819,3.765,424.513,2.617,nan,nan,nan,nan,nan,nan,424.015,9.51,110000
1987,12,446.461,4.51,426.72,5.25,436.591,6.921,nan,nan,nan,nan,456.616,4.94,nan,nan,nan,nan,451.38,6.01,nan,nan,440.164,2.57,426.709,3.767,nan,nan,nan,nan,nan,nan,426.803,11.27,110000
1988,1,448.445,5.786,429.705,4.071,439.075,7.075,nan,nan,nan,nan,458.76,5.275,nan,nan,nan,nan,455.252,7.91,nan,nan,440.579,3.338,430.291,4.065,nan,nan,nan,nan,nan,nan,425.345,4.121,110000
1988,2,451.643,7.145,431.664,4.207,441.654,8.292,467.168,24.95,nan,nan,461.754,5.458,nan,nan,nan,nan,456.968,6.61,nan,nan,443.584,2.959,432.922,4.177,nan,nan,nan,nan,nan,nan,422.304,4.427,110000
1988,3,453.196,9.767,433.056,3.644,443.126,10.425,467.54,3.64,nan,nan,463.707,6.185,nan,nan,nan,nan,457.673,15.17,nan,nan,445.844,2.564,434.539,3.683,nan,nan,nan,nan,nan,nan,422.023,3.339,110000
1988,4,454.013,4.764,433.34,2.799,443.676,5.526,468.137,7.33,nan,nan,463.599,6.167,nan,nan,nan,nan,458.463,4.409,nan,nan,446.912,4.357,434.461,2.927,nan,nan,nan,nan,nan,nan,424.997,1.544,110000
1988,5,454.602,5.48,433.879,2.436,444.24,5.997,468.934,10.01,nan,nan,461.952,6.33,nan,nan,nan,nan,459.675,6.35,nan,nan,447.483,3.587,434.891,2.541,nan,nan,nan,nan,nan,nan,426.342,1.435,110000
1988,6,455.888,10.265,434.174,1.622,445.031,10.392,469.917,5.54,nan,nan,461.204,6.16,nan,nan,nan,nan,461.642,15.79,nan,nan,448.706,3.269,434.936,1.652,nan,nan,nan,nan,nan,nan,428.504,1.383,110000
1988,7,457.696,4.115,436.201,2.55,446.948,4.841,471.088,4.84,nan,nan,462.699,5.183,nan,nan,nan,nan,463.896,4.793,nan,nan,450.282,3.029,436.94,2.283,nan,nan,nan,nan,nan,nan,430.706,4.016,110000
1988,8,460.242,4.9,437.848,1.808,449.045,5.223,472.447,6.35,nan,nan,465.31,4.058,nan,nan,nan,nan,466.062,6.06,nan,nan,453.232,3.726,438.391,1.641,nan,nan,nan,nan,nan,nan,433.807,2.75,110000
1988,9,462.902,6.119,440.186,2.578,451.544,6.64,474.038,15.53,nan,nan,469.18,6.24,nan,nan,nan,nan,468.465,6.49,nan,nan,455.926,3.791,440.686,2.352,nan,nan,nan,nan,nan,nan,436.467,3.864,110000
1988,10,465.682,4.016,443.162,2.443,454.422,4.7,475.849,3.39,nan,nan,473.657,4.696,nan,nan,nan,nan,470.54,4.04,nan,nan,458.983,3.88,443.684,2.387,nan,nan,nan,nan,nan,nan,439.28,2.823,110000
1988,11,467.627,4.936,446.805,2.52,457.216,5.542,477.611,6.46,nan,nan,477.645,4.644,nan,nan,nan,nan,471.62,6.68,nan,nan,461.186,2.634,447.669,2.3,nan,nan,nan,nan,nan,nan,440.383,3.77,110000
1988,12,468.583,7.767,449.703,3.362,459.143,8.463,479.276,5.44,nan,nan,479.742,3.818,nan,nan,nan,nan,471.887,10.87,nan,nan,462.375,5.157,450.787,3.494,nan,nan,nan,nan,nan,nan,441.64,2.134,110000
1989,1,468.605,5.809,451.634,3.3,460.119,6.681,480.922,3.272,nan,nan,479.431,4.174,nan,nan,nan,nan,471.288,8.01,nan,nan,462.825,3.857,452.929,2.62,nan,nan,nan,nan,nan,nan,441.992,6.392,110000
1989,2,468.997,3.972,452.15,2.407,460.573,4.644,482.58,4.98,nan,nan,477.902,5.246,nan,nan,nan,nan,470.463,4.64,nan,nan,464.524,2.757,453.364,2.013,nan,nan,nan,nan,nan,nan,443.121,4.332,110000
1989,3,470.23,4.884,452.283,3.18,461.256,5.828,484.206,4.449,nan,nan,478.094,4.316,nan,nan,nan,nan,470.739,6.02,nan,nan,466.734,3.919,453.308,3.256,nan,nan,nan,nan,nan,nan,444.656,2.544,110000
1989,4,471.971,5.248,452.982,2.131,462.477,5.664,485.9,5.95,nan,nan,478.688,4.316,nan,nan,nan,nan,472.07,6.72,nan,nan,469.074,3.812,453.8,2.175,nan,nan,nan,nan,nan,nan,446.895,1.776,110000
1989,5,473.212,6.254,453.68,2.281,463.446,6.657,487.556,5.26,nan,nan,477.794,5.177,nan,nan,nan,nan,474.592,9,nan,nan,469.72,2.99,454.293,2.329,nan,nan,nan,nan,nan,nan,449.121,1.878,110000
1989,6,474.788,5.733,454.114,2.039,464.451,6.084,489.122,5.157,nan,nan,477.792,4.199,nan,nan,nan,nan,478.121,8.06,nan,nan,470.067,3.29,454.477,2.057,nan,nan,nan,nan,nan,nan,451.412,1.9,110000
1989,7,476.882,6.472,455.415,2.053,466.148,6.789,490.637,25.46,nan,nan,478.9,3.594,nan,nan,nan,nan,481.057,4.654,nan,nan,471.754,2.921,455.612,2.123,nan,nan,nan,nan,nan,nan,453.951,1.427,110000
1989,8,479.839,8.96,457.617,1.794,468.728,9.138,491.964,7.24,nan,nan,480.699,4.146,nan,nan,nan,nan,483.315,13.7,nan,nan,475.694,3.155,457.849,1.839,nan,nan,nan,nan,nan,nan,455.893,1.412,110000
1989,9,482.706,5.837,459.473,1.862,471.089,6.127,492.939,11.62,nan,nan,483.778,4.282,nan,nan,nan,nan,485.968,7.47,nan,nan,478.863,3.259,459.743,1.909,nan,nan,nan,nan,nan,nan,457.462,1.466,110000
1989,10,484.663,4.615,461.732,2.792,473.198,5.394,493.693,7.21,nan,nan,487.842,4.5,nan,nan,nan,nan,487.938,6.05,nan,nan,480.444,2.501,462.115,2.9,nan,nan,nan,nan,nan,nan,458.887,1.792,110000
1989,11,486.15,12.925,463.376,2.616,474.763,13.187,494.519,4.77,nan,nan,491.877,5.475,nan,nan,nan,nan,488.89,20.29,nan,nan,481.849,3.586,463.775,2.594,nan,nan,nan,nan,nan,nan,460.403,2.777,110000
1989,12,487.968,5.919,464.749,3.801,476.358,7.034,495.651,7.33,nan,nan,496.716,6.888,nan,nan,nan,nan,490.747,7.9,nan,nan,483.014,2.871,465.204,3.879,nan,nan,nan,nan,nan,nan,461.361,3.16,110000
1990,1,488.415,5.833,465.998,2.333,477.207,6.282,497.061,5.25,nan,nan,499.884,6.94,nan,nan,nan,nan,490.17,6.58,nan,nan,483.587,4.887,466.486,2.365,nan,nan,nan,nan,nan,nan,462.369,2.083,110000
1990,2,487.876,5.961,467.582,3.186,477.729,6.759,498.412,3.64,nan,nan,499.293,7.843,nan,nan,nan,nan,489.651,7.456,nan,nan,482.866,3.929,468.052,3.289,nan,nan,nan,nan,nan,nan,464.083,2.278,110000
1990,3,487.005,8.411,468.665,3.113,477.835,8.969,499.234,5.97,nan,nan,497.037,8.871,nan,nan,nan,nan,489.587,11.824,nan,nan,481.498,4.015,469.074,3.238,nan,nan,nan,nan,nan,nan,465.622,1.941,110000
1990,4,487.461,4.59,469.565,2.196,478.513,5.088,499.438,5.83,nan,nan,495.604,4.175,nan,nan,nan,nan,490.798,6.238,nan,nan,481.792,2.488,469.841,2.217,nan,nan,nan,nan,nan,nan,467.51,2.031,110000
1990,5,488.202,4.75,470.245,1.952,479.224,5.135,499.21,4.63,nan,nan,494.908,3.841,nan,nan,nan,nan,490.497,6.478,nan,nan,483.795,2.945,470.346,1.371,nan,nan,nan,nan,nan,nan,469.498,4.265,110000
1990,6,489.575,6.087,471.225,1.5,480.4,6.269,498.81,4.274,nan,nan,494.413,3.578,nan,nan,nan,nan,492.452,8.751,nan,nan,485.283,3.492,471.207,1.433,nan,nan,nan,nan,nan,nan,471.355,1.924,110000
1990,7,489.992,6.509,472.303,1.784,481.148,6.749,498.457,15.07,nan,nan,495.422,4.851,nan,nan,nan,nan,493.205,8.416,nan,nan,485.366,2.521,472.375,1.754,nan,nan,nan,nan,nan,nan,471.764,1.994,110000
1990,8,491.083,5.972,473.983,2.266,482.533,6.387,498.311,5.47,nan,nan,496.855,4.269,nan,nan,nan,nan,494.224,8.706,nan,nan,486.552,2.749,474.042,2.317,nan,nan,nan,nan,nan,nan,473.537,1.848,110000
1990,9,493.086,5.14,475.89,2.243,484.488,5.608,498.523,4.7,nan,nan,498.086,3.692,nan,nan,nan,nan,496.067,7.337,nan,nan,489.027,2.729,475.93,2.08,nan,nan,nan,nan,nan,nan,475.592,3.206,110000
1990,10,494.799,3.994,478.016,2.169,486.407,4.544,499.279,6.76,nan,nan,499.627,3.51,nan,nan,nan,nan,497.698,5.231,nan,nan,490.933,2.176,478.078,1.835,nan,nan,nan,nan,nan,nan,477.549,3.825,110000
1990,11,495.913,3.89,479.691,2.56,487.802,4.657,500.64,5.4,nan,nan,502.61,3.895,nan,nan,nan,nan,498.776,4.833,nan,nan,491.629,2.673,479.948,2.36,nan,nan,nan,nan,nan,nan,477.775,3.725,110000
1990,12,496.259,7.648,481.447,3.03,488.853,8.226,502.47,3.42,nan,nan,505.139,4.723,nan,nan,nan,nan,499.543,11.706,nan,nan,491.002,2.693,481.852,3.036,nan,nan,nan,nan,nan,nan,478.435,2.985,110000
1991,1,496.052,4.865,483.589,2.106,489.82,5.301,504.494,4.6,nan,nan,506.571,4.826,nan,nan,nan,nan,499.131,6.581,nan,nan,490.381,2.835,484.154,1.945,nan,nan,nan,nan,nan,nan,479.381,3.044,110000
1991,2,495.863,4.174,485.283,2.329,490.573,4.78,506.456,6.43,nan,nan,506.589,4.859,nan,nan,nan,nan,498.13,5.336,nan,nan,490.605,2.197,485.907,2.291,nan,nan,nan,nan,nan,nan,480.645,2.592,110000
1991,3,497.248,4.126,485.243,1.929,491.245,4.554,508.086,3.99,nan,nan,506.111,5.722,nan,nan,nan,nan,499.124,5.091,nan,nan,492.707,2.517,485.708,1.811,nan,nan,nan,nan,nan,nan,481.777,2.645,110000
1991,4,498.723,4.364,484.88,2.428,491.801,4.994,509.138,3.85,nan,nan,505.763,3.614,nan,nan,nan,nan,500.579,6.183,nan,nan,494.652,2.284,485.069,2.132,nan,nan,nan,nan,nan,nan,483.469,3.991,110000
1991,5,499.568,4.862,482.824,3.635,491.196,6.07,509.686,3.14,nan,nan,505.766,3.016,nan,nan,nan,nan,501.131,7.225,nan,nan,495.954,2.24,485.593,2.627,478.921,4.7,nan,nan,nan,nan,484.956,2.91,110000
1991,6,500.486,5.332,484.501,3.492,492.493,6.373,510.174,4.111,nan,nan,505.813,3.715,nan,nan,nan,nan,502.039,7.936,nan,nan,497.116,2.179,486.216,1.787,482.053,5.02,nan,nan,nan,nan,485.999,1.843,110000
1991,7,501.48,4.993,485.844,3.426,493.662,6.056,511.029,3.863,nan,nan,506.518,4.387,nan,nan,nan,nan,503.462,7.218,nan,nan,497.841,2.255,486.61,1.768,484.639,4.9,nan,nan,nan,nan,487.161,2.097,110000
1991,8,501.694,4.452,487.231,3.563,494.462,5.703,512.457,10.72,nan,nan,508.016,3.248,nan,nan,nan,nan,505.731,5.444,nan,nan,495.981,2.264,487.433,1.953,486.686,5.05,nan,nan,nan,nan,488.905,2.047,110000
1991,9,502.597,4.035,488.535,4.175,495.566,5.807,514.546,4.26,nan,nan,510.511,3.467,nan,nan,nan,nan,506.915,5.293,nan,nan,496.185,2.747,488.531,2.034,488.218,6.06,nan,nan,nan,nan,490.407,2.005,110000
1991,10,504.913,3.701,489.742,4.09,497.327,5.516,517.158,4.7,nan,nan,513.173,4.545,nan,nan,nan,nan,508.2,4.837,nan,nan,499.232,1.861,490.215,1.603,488.851,6.11,nan,nan,nan,nan,491.408,1.466,110000
1991,11,506.902,3.932,490.402,2.57,498.652,4.697,519.918,5.91,nan,nan,516.058,4.065,nan,nan,nan,nan,508.656,5.227,nan,nan,502.193,1.944,491.45,1.978,488.746,3.28,nan,nan,nan,nan,492.246,1.574,110000
1991,12,506.822,3.741,490.961,2.615,498.892,4.564,522.455,7.8,nan,nan,517.718,4.2,nan,nan,nan,nan,508.642,4.585,nan,nan,501.421,1.764,492.428,2.753,488.727,2.596,nan,nan,nan,nan,493.051,1.367,110000
1992,1,507.278,3.918,492.485,3.035,499.881,4.956,524.556,7.77,nan,nan,517.665,6.341,nan,nan,nan,nan,509.438,4.172,nan,nan,501.562,1.964,494.57,2.337,489.616,3.92,nan,nan,nan,nan,493.673,1.128,110000
1992,2,508.765,3.826,494.664,4.942,501.715,6.25,526.149,7.6,nan,nan,517.07,5.434,nan,nan,nan,nan,511.622,4.191,nan,nan,502.946,2.209,497.184,3.544,491.54,6.6,nan,nan,nan,nan,494.11,1.127,110000
1992,3,509.468,4.484,496.292,2.877,502.88,5.328,527.129,8.8,nan,nan,516.826,3.844,nan,nan,nan,nan,512.256,5.614,nan,nan,503.894,2.591,498.011,3.044,494.24,2.854,nan,nan,nan,nan,495.457,1.29,110000
1992,4,509.918,3.4,497.367,3.486,503.642,4.869,527.374,8.49,nan,nan,517.531,3.594,nan,nan,nan,nan,512.869,3.731,nan,nan,504.173,1.926,498.144,2.268,496.504,4.77,nan,nan,nan,nan,496.609,1.587,110000
1992,5,511.213,5.511,498.423,4.473,504.818,7.098,526.889,9.82,nan,nan,517.964,3.267,nan,nan,nan,nan,514.921,5.663,nan,nan,505.214,5.228,499.121,1.773,497.702,6.69,nan,nan,nan,nan,497.432,1.155,110000
1992,6,512.592,5.703,499.243,2.187,505.918,6.108,526.039,7.41,nan,nan,518.035,3.519,nan,nan,nan,nan,516.685,6.32,nan,nan,506.785,5.385,499.924,1.685,498.576,2.797,nan,nan,nan,nan,498.061,1.241,110000
1992,7,513.197,4.946,500.25,3.426,506.723,6.016,525.426,4.3,nan,nan,517.712,3.997,nan,nan,nan,nan,517.462,5.832,nan,nan,507.573,4.379,500.683,1.495,499.853,5.05,nan,nan,nan,nan,499.344,1.493,110000
1992,8,514.283,4.8,501.563,3.275,507.923,5.811,525.378,8.67,nan,nan,518.496,3.835,nan,nan,nan,nan,518.875,5.057,nan,nan,508.567,4.247,501.72,2.004,501.602,4.56,nan,nan,nan,nan,500.169,1.426,110000
1992,9,514.697,4.173,503.017,3.098,508.857,5.197,525.712,6.77,nan,nan,520.434,3.931,nan,nan,nan,nan,519.088,5.276,nan,nan,508.807,2.597,502.818,2.274,503.619,4.03,nan,nan,nan,nan,500.996,1.96,110000
1992,10,514.288,3.213,503.839,4.239,509.063,5.319,526.09,3.817,nan,nan,522.311,3.842,nan,nan,nan,nan,517.717,3.888,nan,nan,508.587,2.243,503.214,1.998,505.025,6.18,nan,nan,nan,nan,501.577,2.05,110000
1992,11,514.433,3.859,504.602,2.178,509.517,4.431,526.379,6.15,nan,nan,524.734,4.431,nan,nan,nan,nan,516.738,4.705,nan,nan,509.115,2.41,504.451,1.948,505.054,2.536,nan,nan,nan,nan,503.101,1.407,110000
1992,12,515.222,4.357,505.127,3.387,510.174,5.519,526.653,3.642,nan,nan,525.549,4.127,nan,nan,nan,nan,517.057,3.626,nan,nan,510.327,4.97,506.182,2.147,503.956,4.49,nan,nan,nan,nan,504.1,3.46,110000
1993,1,515.169,4.259,504.856,6.537,510.012,7.802,527.052,7.85,nan,nan,525.181,4.814,nan,nan,nan,nan,516.867,3.577,nan,nan,510.416,4.158,506.89,2.372,502.424,9.82,nan,nan,nan,nan,503.886,2.469,110000
1993,2,514.823,4.651,504.132,4.009,509.478,6.14,527.596,5.83,nan,nan,524.051,4.255,nan,nan,nan,nan,516.321,4.478,nan,nan,510.326,4.75,506.703,2.846,501.065,5.29,nan,nan,nan,nan,502.869,2.464,110000
1993,3,514.778,3.028,504.068,3.292,509.423,4.473,528.104,3.597,nan,nan,523.684,3.367,nan,nan,nan,nan,516.327,3.845,nan,nan,510.263,1.94,507.259,1.777,500.216,4.63,nan,nan,nan,nan,502.75,2.5,110000
1993,4,515.561,3.47,503.955,3.732,509.758,5.096,528.302,3.9,nan,nan,523.043,3.757,nan,nan,nan,nan,517.572,4.48,nan,nan,511.048,2.182,507.057,2.372,500.147,4.98,nan,nan,nan,nan,503.053,3.527,110000
1993,5,517.021,7.263,504.245,3.304,510.633,7.98,528.029,31.55,nan,nan,522.454,3.389,nan,nan,nan,nan,519.743,3.815,nan,nan,512.557,2.356,506.522,2.01,501.437,4.48,nan,nan,nan,nan,503.653,2.969,110000
1993,6,518.083,5.123,505.618,2.317,511.851,5.623,527.372,9.43,nan,nan,522.494,4.181,nan,nan,nan,nan,521.539,6.675,nan,nan,513.413,2.746,507.101,1.814,503.949,2.79,nan,nan,nan,nan,504.306,2.596,110000
1993,7,518.167,4.908,507.382,3.17,512.775,5.842,526.704,4.2,nan,nan,523.289,4.569,nan,nan,nan,nan,522.354,6.881,nan,nan,512.812,2.553,508.673,1.629,506.182,4.366,nan,nan,nan,nan,504.765,3.541,110000
1993,8,518.739,4.182,508.396,7.787,513.568,8.839,526.385,5.55,nan,nan,524.692,4.965,nan,nan,nan,nan,522.881,5.397,nan,nan,513.315,2.275,509.767,1.89,507.095,11.95,nan,nan,nan,nan,505.776,2.602,110000
1993,9,519.543,3.971,508.378,3.988,513.961,5.628,526.371,7.74,nan,nan,526.202,4.362,nan,nan,nan,nan,522.788,4.549,nan,nan,514.764,2.632,509.809,1.857,506.829,5.79,nan,nan,nan,nan,506.745,2.452,110000
1993,10,520.059,4.23,507.729,3.214,513.894,5.312,526.361,3.14,nan,nan,526.46,4.994,nan,nan,nan,nan,522.576,5.641,nan,nan,515.977,2.393,509.287,2.082,505.769,4.38,nan,nan,nan,nan,507.549,1.837,110000
1993,11,520.085,3.427,507.867,3.122,513.976,4.636,526.195,5.86,nan,nan,525.285,4.855,nan,nan,nan,nan,522.326,4.046,nan,nan,516.518,1.791,510.132,2.272,504.963,4.1,nan,nan,nan,nan,507.923,1.658,110000
1993,12,520.012,3.464,508.762,3.244,514.387,4.746,525.931,5.37,nan,nan,524.606,4.616,nan,nan,nan,nan,522.105,4.362,nan,nan,516.72,1.619,511.736,2.274,505.008,4.27,nan,nan,nan,nan,508.498,2.345,110000
1994,1,519.929,4.609,509.521,3.322,514.725,5.681,525.581,6.06,nan,nan,525.601,4.134,nan,nan,nan,nan,521.847,6.526,nan,nan,516.56,1.842,513.102,2.372,505.065,4.24,nan,nan,nan,nan,508.821,3.297,110000
1994,2,520.271,3.96,509.734,4.238,515.002,5.8,525.03,7.22,nan,nan,526.25,4.514,nan,nan,nan,nan,521.903,4.972,nan,nan,517.147,1.971,513.909,2.274,504.533,6.07,nan,nan,nan,nan,508.951,1.763,110000
1994,3,520.559,3.21,510.012,2.617,515.286,4.142,524.159,6.94,nan,nan,526.678,3.749,nan,nan,nan,nan,522.205,3.409,nan,nan,517.5,2.207,514.806,2.68,504.013,2.629,nan,nan,nan,nan,509.279,1.993,110000
1994,4,520.551,3.112,509.863,3.71,515.207,4.842,523.017,4.14,nan,nan,526.2,3.464,nan,nan,nan,nan,522.205,3.918,nan,nan,517.698,1.966,514.528,3.007,503.992,4.63,nan,nan,nan,nan,509.342,2.049,110000
1994,5,520.297,3.828,509.787,3.383,515.042,5.109,521.829,6.11,nan,nan,525.168,3.201,nan,nan,nan,nan,522.013,4.924,nan,nan,517.657,2.399,513.897,2.413,504.549,4.45,nan,nan,nan,nan,509.703,2.156,110000
1994,6,520.573,3.873,509.914,2.663,515.243,4.7,520.88,5.76,nan,nan,524.348,3.426,nan,nan,nan,nan,522.672,5.166,nan,nan,517.984,2.135,513.266,2.678,505.548,2.712,nan,nan,nan,nan,510.387,2.228,110000
1994,7,521.69,3.862,510.26,3.057,515.975,4.925,520.428,3.21,nan,nan,524.223,3.448,nan,nan,nan,nan,524.686,5.514,nan,nan,518.799,1.856,513.057,2.321,506.498,3.9,nan,nan,nan,nan,511.35,2.149,110000
1994,8,522.716,3.239,510.832,3.495,516.774,4.765,520.6,5.05,nan,nan,524.535,3.131,nan,nan,nan,nan,525.493,4.206,nan,nan,520.244,1.845,513.426,2.743,507.27,4.42,nan,nan,nan,nan,512.276,2.118,110000
