Year,Month,NH,HATS_NH_F12_sd,HATS_SH_F12,HATS_SH_F12_sd,Global,HATS_Global_F12_sd,HATS_alt_F12,HATS_alt_F12_sd,HATS_sum_F12,HATS_sum_F12_sd,HATS_brw_F12,HATS_brw_F12_sd,HATS_mhd_F12,HATS_mhd_F12_sd,HATS_thd_F12,HATS_thd_F12_sd,HATS_nwr_F12,HATS_nwr_F12_sd,HATS_kum_F12,HATS_kum_F12_sd,HATS_mlo_F12,HATS_mlo_F12_sd,HATS_smo_F12,HATS_smo_F12_sd,HATS_cgo_F12,HATS_cgo_F12_sd,HATS_ush_F12,HATS_ush_F12_sd,HATS_psa_F12,HATS_psa_F12_sd,HATS_spo_F12,HATS_spo_F12_sd,HATS_F12_Programs
1994,9,523.425,3.157,511.838,3.613,517.632,4.798,521.424,5.81,nan,nan,525.422,3.031,nan,nan,nan,nan,525.748,4.001,nan,nan,521.272,1.741,515.212,2.216,507.305,5.01,nan,nan,nan,nan,513.133,1.86,110000
1994,10,524.066,3.81,513.44,3.512,518.753,5.182,521.438,4.13,nan,nan,525.966,4.216,nan,nan,nan,nan,526.093,5.159,nan,nan,522.232,1.926,516.784,1.925,509.116,4.95,nan,nan,nan,nan,513.733,2.384,110000
1994,11,524.791,3.067,515.183,2.362,519.987,3.872,524.484,5.55,nan,nan,526.434,4.387,nan,nan,nan,nan,526.509,3.512,nan,nan,523.051,1.677,517.839,2.34,512.085,2.393,nan,nan,nan,nan,513.46,2.345,111000
1994,12,525.244,2.911,516.228,2.567,520.736,3.881,528.545,2.816,nan,nan,527.744,5.262,nan,nan,nan,nan,526.691,2.736,nan,nan,523.195,2.228,517.597,2.528,514.91,2.684,nan,nan,nan,nan,513.722,2.12,111000
1995,1,525.479,2.964,516.252,1.981,520.866,3.566,530.221,3.131,nan,nan,528.496,4.245,nan,nan,nan,nan,526.899,3.521,nan,nan,523.202,1.915,517.807,2.4,514.656,1.085,nan,nan,nan,nan,513.975,2.509,111000
1995,2,525.397,2.661,515.939,2.385,520.668,3.573,528.816,4.821,nan,nan,529.57,4.211,nan,nan,nan,nan,526.382,2.685,nan,nan,523.334,1.748,518.241,2.149,513.284,2.627,nan,nan,nan,nan,514.281,2.561,111000
1995,3,525.956,2.369,516.828,3.773,521.392,4.455,529.712,3.942,nan,nan,530.455,1.418,nan,nan,nan,nan,526.907,2.721,nan,nan,523.814,2.014,519.725,3.594,513.532,3.833,nan,nan,nan,nan,514.467,4.621,111000
1995,4,527.206,2.26,518.26,2,522.733,3.018,530.982,1.187,nan,nan,530.938,3.108,nan,nan,nan,nan,528.947,2.628,nan,nan,524.595,1.719,520.649,1.679,515.709,1.16,nan,nan,nan,nan,515.338,5.317,111000
1995,5,527.916,1.843,519.415,2.987,523.665,3.51,532.022,1.171,nan,nan,530.519,1.245,nan,nan,nan,nan,529.655,1.709,nan,nan,525.532,2.096,521.39,1.623,517.493,4.081,nan,nan,nan,nan,515.907,3.272,111000
1995,6,527.599,1.905,519.579,2.608,523.589,3.229,530.526,1.284,nan,nan,530.465,1.218,nan,nan,nan,nan,529.001,2.685,nan,nan,525.54,1.179,521.324,1.314,517.852,2.694,nan,nan,nan,nan,516.656,6.473,111000
1995,7,528.239,2.767,519.957,3.542,524.098,4.495,529.486,5.043,nan,nan,530.645,3.054,nan,nan,nan,nan,530.178,3.527,nan,nan,526.003,1.32,521.696,2.772,518.116,4.429,nan,nan,nan,nan,517.737,2.74,111000
1995,8,529.186,3.538,520.344,4.606,524.765,5.808,529.928,1.492,nan,nan,530.576,3.786,nan,nan,nan,nan,531.763,3.859,nan,nan,526.709,3.338,521.858,3.621,518.781,5.585,nan,nan,nan,nan,518.182,4.842,111000
1995,9,530.109,4.544,520.332,5.107,525.221,6.836,530.866,2.341,nan,nan,530.481,3.037,nan,nan,nan,nan,532.346,3.396,nan,nan,528.138,5.661,521.976,6.067,518.533,2.959,nan,nan,nan,nan,518.577,6.869,111000
1995,10,530.632,4.789,520.925,7.384,525.779,8.802,530.948,5.507,nan,nan,530.951,3.143,nan,nan,nan,nan,532.61,6.188,nan,nan,528.924,3.571,522.921,8.096,518.696,6.583,nan,nan,nan,nan,519.053,6.15,111000
1995,11,531.17,5.001,521.478,7.234,526.324,8.794,531.952,5.989,nan,nan,533.019,3.252,nan,nan,nan,nan,532.928,5.745,531.82,1.121,528.602,6.672,523.135,8.122,519.742,6.138,nan,nan,nan,nan,519.261,6.018,111000
1995,12,531.53,4.794,522.817,9.46,527.174,10.605,534.782,6.542,nan,nan,534.945,1.614,nan,nan,nan,nan,532.919,6.979,532.83,0.561,528.027,5.248,524.425,11.333,521.261,7.268,nan,nan,nan,nan,519.912,3.622,111000
1996,1,531.904,1.461,524.058,0.898,527.981,1.715,535.918,1.819,nan,nan,535.77,2.394,nan,nan,nan,nan,533.574,1.795,532.12,1.234,529.081,0.969,526.44,0.721,521.56,0.999,nan,nan,nan,nan,520.885,1.353,11000
1996,2,532.84,1.327,525.05,1.065,528.945,1.701,535.789,1.216,nan,nan,535.286,1.986,nan,nan,nan,nan,534.123,1.93,533.91,0.74,529.9,0.953,527.873,1.063,522.084,1.035,nan,nan,nan,nan,521.31,1.244,11000
1996,3,532.431,1.404,524.595,1.026,528.513,1.739,534.759,0.782,nan,nan,534.67,2.593,nan,nan,nan,nan,533.638,1.163,533.408,1.584,529.751,0.994,526.804,1.031,522.225,1.061,nan,nan,nan,nan,521.953,0.74,11000
1996,4,532.025,1.166,524.707,1.116,528.366,1.614,534.653,0.74,nan,nan,534.261,1.792,nan,nan,nan,nan,534.004,1.202,532.046,1.208,529.646,0.919,526.611,1.036,522.6,1.204,nan,nan,nan,nan,522.819,1.159,11000
1996,5,532.374,1.406,525.326,1.018,528.85,1.736,534.554,1.311,nan,nan,534.018,1.295,nan,nan,nan,nan,534.701,1.871,532.078,1.369,530.204,0.968,526.749,0.989,523.855,0.975,nan,nan,nan,nan,523.302,1.402,11000
1996,6,532.819,1.429,525.665,0.956,529.242,1.719,535.178,1.862,nan,nan,533.855,1.286,nan,nan,nan,nan,534.601,1.636,532.967,1.574,530.771,1.022,527.142,0.89,524.127,1.03,nan,nan,nan,nan,523.641,0.984,11000
1996,7,533.334,1.283,525.621,0.843,529.477,1.535,535.391,0.958,nan,nan,534.135,1.927,nan,nan,nan,nan,535.04,1.545,533.681,1.082,531.228,1.056,527.043,0.736,524.045,0.862,nan,nan,nan,nan,524.217,1.335,11000
1996,8,534.17,1.193,526.08,0.953,530.125,1.527,534.908,1.095,nan,nan,534.207,1.322,nan,nan,nan,nan,536.521,1.726,534.347,0.826,532.007,0.919,527.554,0.897,524.415,0.966,nan,nan,nan,nan,524.812,1.236,11000
1996,9,534.838,1.024,526.681,0.916,530.76,1.374,536.354,0.843,nan,nan,534.341,1.426,nan,nan,nan,nan,537.233,1.21,534.619,0.849,533.084,0.92,527.768,1.039,525.561,0.661,nan,nan,nan,nan,525.12,1.175,11000
1996,10,535.076,1.068,527.233,0.869,531.154,1.377,537.62,1.084,nan,nan,535.211,1.23,nan,nan,nan,nan,536.644,1.365,534.971,0.977,533.641,0.809,528.452,0.917,525.982,0.813,nan,nan,nan,nan,525.449,0.809,11000
1996,11,535.329,1.308,528.153,0.794,531.741,1.53,537.915,0.99,nan,nan,536.821,1.664,nan,nan,nan,nan,536.248,2.02,535.652,0.778,533.682,0.847,529.838,0.866,526.378,0.7,nan,nan,nan,nan,525.961,0.746,11000
1996,12,535.633,0.881,529.044,0.808,532.338,1.196,538.285,0.603,nan,nan,537.668,1.116,nan,nan,nan,nan,536.229,1.157,536.377,0.612,533.696,0.808,531.247,0.792,526.665,0.775,nan,nan,nan,nan,526.505,1.074,11000
1997,1,535.77,1.141,529.199,0.94,532.485,1.478,538.88,0.861,nan,nan,537.541,1.45,nan,nan,nan,nan,536.574,1.211,536.408,1.227,533.788,0.915,531.396,1.018,526.824,0.824,nan,nan,nan,nan,526.691,0.96,11000
1997,2,535.787,1.225,529.65,1.046,532.718,1.611,538.655,1.939,nan,nan,537.499,1.951,nan,nan,nan,nan,536.569,1.205,536.61,1.054,533.673,1.094,531.639,0.955,527.665,1.093,nan,nan,nan,nan,526.408,1.363,11000
1997,3,535.579,1.034,530.066,1.102,532.822,1.511,538.013,1.875,nan,nan,537.283,1.194,nan,nan,nan,nan,536.527,1.029,536.389,1.093,533.386,0.802,532.116,1.234,528.095,0.916,nan,nan,nan,nan,526.289,1.053,11000
1997,4,535.54,1.235,529.855,1.232,532.698,1.744,539.035,1.05,nan,nan,537.006,1.455,nan,nan,nan,nan,536.404,1.489,536.174,1.285,533.548,0.863,532.024,0.892,527.622,1.586,nan,nan,nan,nan,526.72,1.039,11000
1997,5,535.757,1.041,529.869,0.94,532.813,1.403,538.719,1.029,nan,nan,536.248,1.654,nan,nan,nan,nan,536.478,1.443,536.271,0.684,534.27,0.72,531.158,0.91,528.608,0.924,nan,nan,nan,nan,527.615,1.216,11000
1997,6,536.002,1.124,530.441,0.799,533.222,1.379,537.959,0.784,nan,nan,536.04,1.568,nan,nan,nan,nan,536.9,1.482,536.569,0.96,534.516,0.796,531.013,0.85,530.135,0.698,nan,nan,nan,nan,527.964,0.951,11000
1997,7,536.382,1.591,530.526,0.944,533.454,1.85,537.162,0.891,nan,nan,536.063,1.587,nan,nan,nan,nan,537.915,1.491,537.226,2.131,534.294,0.969,531.388,0.893,529.772,0.915,nan,nan,nan,nan,528.508,1.381,11000
1997,8,537.156,0.996,530.716,0.942,533.936,1.371,537.771,0.613,nan,nan,536.443,1.28,nan,nan,nan,nan,538.506,1.121,537.911,1.054,535.408,0.755,531.941,0.851,529.428,0.96,nan,nan,nan,nan,529.094,1.378,11000
1997,9,538.143,1.205,531.628,1.066,534.886,1.609,538.124,0.684,nan,nan,537.397,1.152,nan,nan,nan,nan,539.276,1.582,538.822,1.048,536.716,1.035,532.524,0.987,530.858,1.142,nan,nan,nan,nan,529.443,1.171,11000
1997,10,538.684,1.397,532.163,1.577,535.424,2.107,538.948,0.768,nan,nan,539.042,1.801,nan,nan,nan,nan,539.9,2.068,539.316,0.89,536.96,1.029,533.021,1.057,531.525,2.125,nan,nan,nan,nan,529.495,0.932,11000
1997,11,539.022,1.392,531.988,0.966,535.505,1.695,539.816,0.677,nan,nan,539.928,2.089,nan,nan,nan,nan,540.029,1.348,539.925,1.648,537.021,0.921,533.053,0.842,531.04,1.138,nan,nan,nan,nan,529.58,0.709,11000
1997,12,538.948,1.417,532.098,1.282,535.523,1.911,540.456,1.855,nan,nan,540.139,1.87,nan,nan,nan,nan,539.851,1.648,539.771,1.358,536.981,1.063,533.412,0.863,530.762,1.656,nan,nan,nan,nan,530.102,1.387,11000
1998,1,538.992,1.161,532.116,1.331,535.554,1.766,541.357,1.155,nan,nan,540.037,1.908,nan,nan,nan,nan,539.947,1.269,540.175,0.999,536.578,0.983,533.471,1.434,530.755,1.265,nan,nan,nan,nan,529.965,0.799,11000
1998,2,539.008,1.439,531.998,1.103,535.503,1.813,540.861,1.756,nan,nan,539.865,2.315,nan,nan,nan,nan,539.562,1.8,540.508,0.92,536.691,1.227,533.199,0.785,530.873,1.308,nan,nan,nan,nan,529.606,1.677,11100
1998,3,539.03,1.241,531.591,1.173,535.311,1.708,539.982,1.299,nan,nan,539.708,1.635,nan,nan,nan,nan,539.387,1.318,539.895,1.27,537.633,1.018,532.646,1.401,530.643,0.812,nan,nan,nan,nan,529.265,1.083,11100
1998,4,538.927,1.15,531.759,0.977,535.343,1.509,539.764,0.923,nan,nan,540.432,1.627,nan,nan,nan,nan,539.374,1.311,539.042,1.068,538.031,0.962,532.802,1.067,530.688,0.874,nan,nan,nan,nan,530.227,0.827,11100
1998,5,539.172,1.151,532.147,0.976,535.66,1.509,540.714,0.574,nan,nan,540.378,1.874,nan,nan,nan,nan,539.544,1.63,539.282,0.653,538.343,0.859,533.163,0.929,531.023,1.019,nan,nan,nan,nan,531.139,1.057,11100
1998,6,539.362,1.286,532.744,0.807,536.053,1.518,540.539,0.99,nan,nan,539.887,1.274,nan,nan,nan,nan,539.86,1.481,539.602,1.556,538.489,0.721,533.775,0.884,531.556,0.669,nan,nan,nan,nan,531.991,0.931,11100
1998,7,539.335,0.842,532.927,0.86,536.131,1.203,540.929,1.392,nan,nan,539.218,0.845,nan,nan,nan,nan,540.639,0.976,539.161,0.712,538.328,0.773,533.908,0.953,531.902,0.743,nan,nan,nan,nan,531.603,0.757,11100
1998,8,539.764,0.873,533.455,0.795,536.61,1.181,540.006,0.937,nan,nan,539.059,0.943,nan,nan,nan,nan,540.992,1.159,539.913,0.439,538.756,0.907,534.248,0.911,532.732,0.59,nan,nan,nan,nan,531.772,0.901,11100
1998,9,540.182,1.092,534.534,1.468,537.358,1.83,540.007,1.026,nan,nan,539.474,0.792,nan,nan,nan,nan,541.169,1.458,540.354,1.006,539.384,0.869,535.143,1.462,534.035,1.554,nan,nan,nan,nan,532.907,0.89,11100
1998,10,541.429,1.217,535.695,1.501,538.562,1.933,540.85,0.898,nan,nan,540.159,1.042,543.83,1.192,nan,nan,541.191,1.778,540.739,0.969,539.611,0.943,536.616,1.783,534.77,0.982,nan,nan,nan,nan,534.235,1.692,11100
1998,11,541.283,1.186,535.998,1.416,538.64,1.847,542.553,1.688,nan,nan,540.589,0.729,543.129,1.69,nan,nan,541.174,1.088,540.767,0.742,539.587,0.82,537.238,1.617,534.761,1.19,nan,nan,nan,nan,533.973,0.946,11100
1998,12,542.085,1.338,535.818,0.965,538.951,1.65,542.906,1.228,nan,nan,541.608,0.616,545.03,1.271,nan,nan,541.06,1.736,541.505,1.591,539.796,0.79,537.237,0.578,534.378,1.22,nan,nan,nan,nan,533.647,1.459,11100
1999,1,541.788,1.142,536.092,0.697,538.94,1.338,543.631,1.244,nan,nan,542.678,0.548,543.387,0.859,nan,nan,541.249,1.283,541.536,1.648,540.077,0.735,537.742,0.47,534.363,0.813,nan,nan,nan,nan,533.882,1.199,11100
1999,2,541.707,1.074,536.385,0.713,539.046,1.29,544.04,1.174,nan,nan,542.44,0.514,543.131,1.318,nan,nan,541.581,1.369,541.281,0.637,540.045,0.873,537.866,0.488,534.842,0.896,nan,nan,nan,nan,534.348,0.899,11100
1999,3,541.576,1.402,536.569,0.998,539.072,1.721,543.886,1.35,nan,nan,541.851,0.376,542.364,0.772,nan,nan,542.015,2.379,541.429,1.474,540.089,0.957,537.524,0.478,535.716,1.392,nan,nan,nan,nan,534.434,1.102,11100
1999,4,541.453,1.061,536.432,1.267,538.942,1.653,543.078,1.12,nan,nan,541.802,1.202,541.923,0.523,nan,nan,541.599,1.586,541.969,1.075,539.992,0.98,537.249,1.443,535.692,1.063,nan,nan,nan,nan,534.655,0.917,11100
1999,5,541.534,0.931,536.549,0.653,539.042,1.137,542.005,1.204,nan,nan,541.802,0.384,542.182,0.721,nan,nan,541.172,1.031,542.457,1.169,539.981,0.868,537.438,0.418,535.68,0.705,nan,nan,nan,nan,534.99,1.373,11100
1999,6,541.506,1.165,536.383,0.56,538.944,1.292,541.335,0.708,nan,nan,541.53,0.321,542.424,1.29,nan,nan,541.495,1.378,541.782,1.05,540.085,1.069,537.192,0.411,535.544,0.58,nan,nan,nan,nan,535.256,1.12,11100
1999,7,541.639,1.092,536.579,0.569,539.109,1.231,540.867,0.778,nan,nan,541.351,0.353,542.484,1.025,nan,nan,542.426,1.297,541.334,0.942,540.372,1.256,537.388,0.382,535.726,0.619,nan,nan,nan,nan,535.53,1.138,11100
1999,8,541.762,0.976,536.831,0.624,539.296,1.158,541.817,1.07,nan,nan,541.255,0.354,542.401,0.953,nan,nan,542.656,1.429,541.277,0.962,540.818,0.567,537.445,0.368,536.158,0.761,nan,nan,nan,nan,536.182,1.084,11100
1999,9,542.152,0.875,537.092,0.639,539.622,1.084,543.01,0.876,nan,nan,541.55,0.487,542.196,0.932,nan,nan,542.82,1.141,542.479,0.83,541.282,0.631,537.402,0.399,536.724,0.774,nan,nan,nan,nan,536.925,1.074,11100
1999,10,542.925,1.005,537.198,0.635,540.061,1.189,542.687,0.949,nan,nan,542.479,0.751,542.926,0.805,nan,nan,542.908,1.21,543.925,1.351,542.06,0.632,537.373,0.468,537.032,0.709,nan,nan,nan,nan,536.859,1.094,11100
1999,11,543.384,0.933,537.611,0.771,540.497,1.211,542.712,1.096,nan,nan,543.78,0.738,543.83,0.981,nan,nan,543.04,1.336,544.176,0.756,542.278,0.597,538.015,0.403,537.224,0.947,nan,nan,nan,nan,536.856,1.431,11100
1999,12,543.444,1.014,538.367,0.797,540.906,1.29,543.91,0.549,nan,nan,544.779,0.439,543.984,0.814,nan,nan,543.036,1.387,543.855,1.259,542.331,0.683,538.854,0.428,537.97,1.072,nan,nan,nan,nan,537.062,1.005,11100
2000,1,543.522,0.928,538.602,0.723,541.062,1.176,544.694,1.054,nan,nan,545.346,0.331,544.283,0.799,nan,nan,543.086,1.194,543.803,1.063,542.108,0.748,539.299,0.399,537.908,0.937,nan,nan,nan,nan,537.455,1.078,11100
2000,2,543.587,0.946,538.556,0.93,541.071,1.327,544.795,1.226,nan,nan,545.36,0.373,544.627,1.047,nan,nan,542.874,1.295,543.958,0.765,541.964,0.657,539.479,0.93,537.569,1.001,nan,nan,nan,nan,537.433,0.271,11100
2000,3,543.463,1.059,538.42,0.565,540.942,1.201,545.624,1.077,nan,nan,544.878,0.25,544.47,1.2,nan,nan,543.417,1.036,543.335,1.288,541.83,0.679,539.453,0.358,537.301,0.778,nan,nan,nan,nan,537.249,0.276,11100
2000,4,543.793,1.173,538.669,0.743,541.231,1.388,545.579,1.468,nan,nan,544.312,0.293,544.375,1.359,nan,nan,544.119,1.515,544.194,1.065,542.105,0.7,539.303,0.426,538.118,1.045,nan,nan,nan,nan,537.164,0.406,11100
2000,5,544.426,0.974,538.589,1.376,541.508,1.686,545.721,1.138,nan,nan,544.388,0.3,544.366,0.917,nan,nan,544.804,1.255,545.711,1.103,542.796,0.686,538.681,1.41,538.66,1.44,nan,nan,nan,nan,537.502,0.364,11100
2000,6,544.838,1.119,538.809,0.943,541.823,1.463,545.306,1.603,nan,nan,544.611,0.381,544.211,0.787,nan,nan,545.625,1.532,546.19,1.424,543.647,0.719,538.521,0.352,539.364,1.409,nan,nan,nan,nan,537.72,0.44,11100
2000,7,544.516,1.441,538.974,1.403,541.745,2.011,544.356,0.953,nan,nan,544.544,0.376,543.75,0.97,nan,nan,546.076,1.641,545.013,2.261,543.731,0.727,538.885,1.32,539.24,1.596,nan,nan,nan,nan,538.089,0.525,11100
2000,8,543.901,0.853,539.029,0.752,541.465,1.137,543.655,0.562,nan,nan,544.094,0.349,543.374,0.937,nan,nan,545.595,1.152,544.018,0.754,543.056,0.622,539.349,0.395,538.678,1.075,nan,nan,nan,nan,538.693,0.413,11100
2000,9,544.037,0.963,539.144,0.571,541.591,1.119,544.086,0.911,nan,nan,544.545,0.38,543.705,1.039,nan,nan,545.329,0.988,544.248,1.247,543.078,0.5,539.557,0.35,538.686,0.786,nan,nan,nan,nan,538.738,0.373,11100
2000,10,544.902,0.967,539.332,0.572,542.117,1.123,544.877,0.582,nan,nan,545.294,0.375,544.875,0.97,nan,nan,545.671,1.238,545.381,0.824,543.746,0.966,539.755,0.35,538.912,0.784,nan,nan,nan,nan,538.635,0.412,11100
2000,11,545.334,0.89,539.436,0.575,542.385,1.059,545.904,0.765,nan,nan,545.927,0.386,545.623,0.827,nan,nan,545.884,1.304,545.797,0.828,543.869,0.678,539.984,0.332,538.817,0.788,nan,nan,nan,nan,538.962,0.529,11100
2000,12,545.157,0.794,539.693,0.69,542.425,1.053,546.254,0.972,nan,nan,545.963,0.44,545.747,0.736,nan,nan,545.69,0.986,545.314,0.995,543.534,0.422,540.429,0.387,538.844,0.938,nan,nan,nan,nan,539.157,0.748,11100
2001,1,545.088,0.798,540.081,0.58,542.584,0.986,546.43,0.604,nan,nan,546.184,0.475,545.928,0.743,nan,nan,545.215,0.968,545.215,1.007,543.419,0.49,541.102,0.459,539.011,0.693,nan,nan,nan,nan,538.702,0.655,11100
2001,2,545.167,0.782,539.909,1.199,542.538,1.431,546.7,0.68,nan,nan,546.186,0.592,546.219,0.78,nan,nan,544.794,0.682,545.49,0.909,543.439,0.768,541.308,0.634,538.35,1.703,nan,nan,nan,nan,538.57,0.786,11100
2001,3,544.973,1.216,539.484,0.756,542.229,1.432,546.454,0.742,nan,nan,546.126,0.373,546.22,1.038,nan,nan,544.706,0.725,545.017,1.888,543.168,1.034,540.976,0.568,538.029,0.791,nan,nan,538.04,1.364,538.421,0.837,11100
2001,4,544.91,0.801,539.344,0.84,542.127,1.16,546.117,0.569,nan,nan,545.668,0.394,546.223,1.037,nan,nan,544.748,0.791,545.057,0.845,542.947,0.412,540.315,0.549,538.569,1.001,nan,nan,537.98,1.377,538.118,0.833,11100
2001,5,544.956,0.812,539.356,0.644,542.156,1.036,546.555,1.015,nan,nan,545.372,0.356,545.928,0.917,nan,nan,545.174,0.937,545.404,0.844,542.856,0.534,539.838,0.486,539.297,0.672,nan,nan,537.591,1.013,538.022,0.927,11100
2001,6,544.807,0.715,539.533,0.699,542.17,1,546.324,0.884,nan,nan,544.994,0.375,545.674,0.577,nan,nan,545.678,1.147,544.773,0.718,542.853,0.376,540.026,0.387,539.328,0.873,nan,nan,538.257,1.171,538.447,0.675,11100
2001,7,544.352,0.801,539.926,0.651,542.139,1.032,545.098,1.039,nan,nan,544.566,0.483,544.976,0.95,nan,nan,545.625,1.003,543.932,0.749,542.828,0.387,540.728,0.332,539.273,0.721,nan,nan,538.858,1.412,538.929,0.704,11100
2001,8,544.235,0.72,540.237,0.769,542.236,1.053,544.112,1.235,nan,nan,543.9,0.447,544.661,0.813,nan,nan,545.304,0.936,544.118,0.634,543.03,0.375,541.14,0.485,539.53,0.831,nan,nan,538.812,1.61,539.185,0.704,11100
2001,9,544.566,0.9,540.024,0.621,542.295,1.093,544.153,1.081,nan,nan,543.656,0.446,544.875,1.414,nan,nan,545.264,0.668,544.993,0.637,543.425,0.327,540.746,0.364,539.318,0.762,nan,nan,539.074,1.051,539.798,0.598,1100
2001,10,545.268,0.664,540.334,0.615,542.801,0.905,544.86,0.719,nan,nan,544.203,0.543,545.802,0.651,nan,nan,545.664,0.949,545.829,0.65,543.988,0.361,540.927,0.407,539.693,0.652,nan,nan,539.862,1.153,540.169,0.809,1100
2001,11,545.697,0.949,540.86,0.832,543.279,1.262,545.636,1.102,nan,nan,545.144,0.372,546.037,0.619,nan,nan,546.105,0.985,546.462,1.123,544.302,1.133,541.338,0.333,540.414,1.229,nan,nan,540.286,0.579,540.527,0.807,1100
2001,12,545.934,0.924,541.18,0.813,543.557,1.231,546.551,1.117,nan,nan,545.708,0.462,546.48,0.575,nan,nan,546.874,0.992,546.364,1.45,544.044,0.525,541.797,0.418,540.671,1.117,nan,nan,540.247,0.821,540.574,0.927,1100
2002,1,545.956,0.96,541.118,0.78,543.537,1.237,546.525,0.818,nan,nan,545.653,0.773,546.454,0.841,nan,nan,547.492,1.175,546.297,1.259,543.751,0.503,541.996,0.376,540.275,0.885,nan,nan,540.036,1.449,540.667,1.204,1100
2002,2,546.223,1.229,541.37,0.878,543.796,1.511,546.069,1.247,nan,nan,545.495,0.625,546.711,0.928,547.74,2.062,547.718,1.339,545.997,1.099,543.58,0.684,542.349,0.268,540.556,1.245,nan,nan,539.745,1.391,540.587,0.402,1100
2002,3,545.672,1.234,541.082,0.827,543.377,1.485,546.512,1.329,nan,nan,545.492,0.666,546.529,1.661,545.995,1.179,546.563,1.066,545.663,1.37,543.576,0.49,541.903,0.355,540.397,1.197,nan,nan,539.61,1,540.56,0.355,1100
2002,4,545.657,1.232,540.473,0.771,543.065,1.453,547.069,1.631,nan,nan,545.211,0.711,546.427,1.339,547.438,1.101,545.518,1.426,545.562,1.321,543.437,0.943,541.236,0.347,539.752,1.096,nan,nan,539.226,1.03,540.346,0.301,1100
2002,5,545.28,0.782,540.424,0.618,542.852,0.996,546.375,0.535,nan,nan,544.546,0.85,545.889,0.628,545.764,0.763,544.817,1.191,545.992,0.81,543.847,0.463,540.838,0.376,540.105,0.819,nan,nan,539.512,0.822,540.183,0.403,1100
2002,6,545.063,0.718,541.015,0.78,543.039,1.06,545.368,0.517,nan,nan,543.925,0.997,545.621,0.678,545.614,0.634,544.209,0.445,545.731,0.918,544.172,0.723,541.007,0.42,541.319,0.916,nan,nan,540.136,1.633,540.259,0.484,1100
2002,7,544.65,0.834,541.058,0.56,542.854,1.004,545.174,0.539,nan,nan,543.699,0.787,545.032,0.668,545.425,0.823,543.578,1.353,545.083,0.823,544.15,0.417,541.011,0.364,541.344,0.688,nan,nan,540.377,0.857,540.475,0.518,1100
